821,3/1/2022,16:21:5,Stop
820,3/1/2022,16:4:1,Cambio de referencia remota a 59 Hz
819,3/1/2022,16:3:57,Cambio de referencia remota a 60 Hz
818,3/1/2022,16:3:28,Cambio de referencia remota a 59 Hz
817,3/1/2022,16:3:25,Cambio de referencia remota a 57 Hz
816,3/1/2022,16:2:15,Parada remota CILA2S exitosa
815,3/1/2022,16:2:15,Parada remota CILA2S exitosa
814,3/1/2022,16:2:13,Stop
813,3/1/2022,16:0:46,Cambio de referencia remota a 59 Hz
812,3/1/2022,16:0:43,Cambio de referencia remota a 60 Hz
811,3/1/2022,15:58:29,Cambio de referencia remota a 59 Hz
810,3/1/2022,15:58:24,Cambio de referencia remota a 57 Hz
809,3/1/2022,15:58:18,Parada remota CILA2S exitosa
808,3/1/2022,15:58:18,Parada remota CILA2S fallida
807,3/1/2022,15:58:17,Cambio de referencia remota a 0 Hz
806,3/1/2022,15:58:17,Parada remota CILA2S exitosa
805,3/1/2022,15:58:17,Parada remota CILA2S fallida
804,3/1/2022,15:58:17,Parada remota CILA2S exitosa
803,3/1/2022,15:58:16,Parada remota CILA2S fallida
802,3/1/2022,15:58:16,Parada remota CILA2S fallida
801,3/1/2022,15:58:15,Stop_ESD
800,3/1/2022,13:52:26,Parada remota CILA2S exitosa
799,3/1/2022,13:52:26,Parada remota CILA2S exitosa
798,3/1/2022,13:52:25,Stop
797,3/1/2022,13:52:20,Falla de C2S: 4
796,3/1/2022,13:49:48,Parada remota CILA2S exitosa
795,3/1/2022,13:49:48,Parada remota CILA2S exitosa
794,3/1/2022,13:49:47,Stop
793,3/1/2022,13:11:14,Cambio de referencia remota a 59 Hz
792,3/1/2022,13:11:11,Cambio de referencia remota a 57 Hz
791,3/1/2022,12:33:33,Cambio de referencia remota a 59 Hz
790,3/1/2022,12:33:31,Cambio de referencia remota a 58 Hz
789,3/1/2022,12:16:56,Cambio de referencia remota a 59 Hz
788,3/1/2022,12:16:53,Cambio de referencia remota a 58 Hz
787,3/1/2022,11:29:57,Cambio de referencia remota a 59 Hz
786,3/1/2022,11:29:55,Cambio de referencia remota a 57 Hz
785,3/1/2022,11:5:22,Cambio de referencia remota a 59 Hz
784,3/1/2022,11:4:14,Cambio de referencia remota a 60 Hz
783,3/1/2022,11:3:54,Cambio de referencia remota a 55 Hz
782,3/1/2022,11:3:52,Cambio de referencia remota a 54 Hz
781,3/1/2022,11:3:2,Cambio de referencia remota a 55 Hz
780,3/1/2022,11:2:19,Cambio de referencia remota a 50 Hz
779,3/1/2022,11:1:17,Cambio de referencia remota a 45 Hz
778,3/1/2022,10:59:21,Arranque remoto CILA2S exitoso
777,3/1/2022,10:59:20,Arranque remoto CILA2S exitoso
776,3/1/2022,10:59:19,Start
775,3/1/2022,10:59:7,Cambio de referencia remota a 40 Hz
774,3/1/2022,10:59:4,Cambio de referencia remota a 38 Hz
773,3/1/2022,10:32:35,Parada remota CILA2S exitosa
772,3/1/2022,10:32:35,Parada remota CILA2S exitosa
771,3/1/2022,10:32:34,Stop
770,3/1/2022,10:32:20,Arranque remoto CILA2S exitoso
769,3/1/2022,10:32:20,Arranque remoto CILA2S exitoso
768,3/1/2022,10:32:19,Start
767,3/1/2022,10:21:20,Parada remota CILA2S exitosa
766,3/1/2022,10:21:20,Parada remota CILA2S exitosa
765,3/1/2022,10:21:19,Stop
764,3/1/2022,10:21:2,Arranque remoto CILA2S exitoso
763,3/1/2022,10:21:2,Arranque remoto CILA2S exitoso
762,3/1/2022,10:21:1,Start
761,3/1/2022,10:20:45,Parada remota CILA2S exitosa
760,3/1/2022,10:20:45,Parada remota CILA2S exitosa
759,3/1/2022,10:20:44,Stop
758,3/1/2022,10:20:27,Arranque remoto CILA2S exitoso
757,3/1/2022,10:20:27,Arranque remoto CILA2S exitoso
756,3/1/2022,10:20:26,Start
755,3/1/2022,10:7:39,Parada remota CILA2S exitosa
754,3/1/2022,10:7:39,Parada remota CILA2S exitosa
753,3/1/2022,10:7:38,Stop
752,3/1/2022,10:7:17,Arranque remoto CILA2S exitoso
751,3/1/2022,10:7:17,Arranque remoto CILA2S exitoso
750,3/1/2022,10:7:16,Start
749,3/1/2022,9:57:32,Parada remota CILA2S exitosa
748,3/1/2022,9:57:32,Parada remota CILA2S exitosa
747,3/1/2022,9:57:31,Stop
746,3/1/2022,9:57:9,Arranque remoto CILA2S exitoso
745,3/1/2022,9:57:9,Arranque remoto CILA2S exitoso
744,3/1/2022,9:57:8,Start
743,3/1/2022,9:57:3,Cambio de referencia remota a 40 Hz
742,3/1/2022,9:45:34,Parada remota CILA2S exitosa
741,3/1/2022,9:45:33,Parada remota CILA2S exitosa
740,3/1/2022,9:45:31,Stop
739,3/1/2022,9:45:31,Referencia  por entrada analógica fuera de límites
738,3/1/2022,9:44:57,Parada remota CILA2S exitosa
737,3/1/2022,9:44:57,Parada remota CILA2S exitosa
736,3/1/2022,9:44:55,Stop
735,3/1/2022,9:44:45,Cambio de referencia remota a 45 Hz
734,3/1/2022,9:44:38,Arranque remoto CILA2S exitoso
733,3/1/2022,9:44:38,Arranque remoto CILA2S exitoso
732,3/1/2022,9:44:36,Start
731,3/1/2022,9:44:7,Modo de control: Remoto
730,3/1/2022,9:42:35,Parada local CILA2S exitosa
729,3/1/2022,9:42:21,Cambio de velocidad exitoso a 55 Hz
728,3/1/2022,9:41:45,Arranque local CILA2S exitoso
727,3/1/2022,9:41:40,Cambio de velocidad exitoso a 45 Hz
726,3/1/2022,9:41:12,Admin Loged
725,3/1/2022,9:40:57,Modo de control: Local
724,3/1/2022,9:40:14,Cambio de referencia remota a 60 Hz
723,3/1/2022,9:40:7,Parada remota CILA2S exitosa
722,3/1/2022,9:40:7,Cambio de referencia remota a 0 Hz
721,3/1/2022,9:40:7,Parada remota CILA2S fallida
720,3/1/2022,9:40:7,Parada remota CILA2S exitosa
719,3/1/2022,9:40:7,Parada remota CILA2S fallida
718,3/1/2022,9:40:7,Parada remota CILA2S exitosa
717,3/1/2022,9:40:6,Parada remota CILA2S fallida
716,3/1/2022,9:40:6,Parada remota CILA2S exitosa
715,3/1/2022,9:40:6,Parada remota CILA2S fallida
714,3/1/2022,9:40:6,Parada remota CILA2S fallida
713,3/1/2022,9:40:4,Stop_ESD
712,3/1/2022,9:28:34,Parada remota CILA2S exitosa
711,3/1/2022,9:28:33,Parada remota CILA2S exitosa
710,3/1/2022,9:28:33,Stop
709,3/1/2022,9:27:59,Arranque remoto CILA2S exitoso
708,3/1/2022,9:27:59,Arranque remoto CILA2S exitoso
707,3/1/2022,9:27:58,Start
706,3/1/2022,9:19:1,Modo de control: Remoto
705,3/1/2022,9:18:9,Parada local CILA2S exitosa
704,3/1/2022,9:18:6,Modo de control: Local
703,3/1/2022,9:18:3,Parada local CILA2S exitosa
702,3/1/2022,9:17:54,Admin Loged
701,3/1/2022,9:16:7,Referencia  por entrada analógica fuera de límites
700,3/1/2022,9:15:11,Parada remota CILA2S exitosa
699,3/1/2022,9:15:11,Parada remota CILA2S exitosa
698,3/1/2022,9:15:10,Stop
697,3/1/2022,9:14:23,Arranque remoto CILA2S exitoso
696,3/1/2022,9:14:23,Arranque remoto CILA2S exitoso
695,3/1/2022,9:14:22,Start
694,3/1/2022,9:13:9,Parada remota CILA2S exitosa
693,3/1/2022,9:13:9,Parada remota CILA2S exitosa
692,3/1/2022,9:13:8,Stop
691,3/1/2022,9:12:21,Arranque remoto CILA2S exitoso
690,3/1/2022,9:12:21,Arranque remoto CILA2S exitoso
689,3/1/2022,9:12:20,Start
688,3/1/2022,9:10:12,Modo de control: Remoto
687,3/1/2022,9:9:44,Modo de control: Remoto
686,3/1/2022,9:9:39,Parada local CILA2S exitosa
685,3/1/2022,9:9:26,Modo de control: Remoto
684,3/1/2022,9:8:42,Modo de control: Local
683,3/1/2022,9:7:52,Modo de control: Remoto
682,3/1/2022,9:7:12,Arranque remoto CILA2S exitoso
681,3/1/2022,9:7:11,Start
680,3/1/2022,9:7:11,Intento de arranque remoto bloqueado
679,3/1/2022,9:6:29,Modo de control: Local
678,3/1/2022,9:5:25,Parada remota CILA2S exitosa
677,3/1/2022,9:5:24,Parada remota CILA2S exitosa
676,3/1/2022,9:5:22,Stop
675,3/1/2022,9:4:6,Arranque remoto CILA2S exitoso
674,3/1/2022,9:4:6,Arranque remoto CILA2S exitoso
673,3/1/2022,9:4:4,Start
672,3/1/2022,9:3:34,Parada remota CILA2S exitosa
671,3/1/2022,9:3:33,Parada remota CILA2S exitosa
670,3/1/2022,9:3:33,Stop
669,3/1/2022,9:3:29,Arranque remoto CILA2S exitoso
668,3/1/2022,9:3:29,Arranque remoto CILA2S exitoso
667,3/1/2022,9:3:27,Start
666,3/1/2022,9:2:25,Parada remota CILA2S exitosa
665,3/1/2022,9:2:25,Parada remota CILA2S exitosa
664,3/1/2022,9:2:23,Stop
663,3/1/2022,9:2:7,Arranque remoto CILA2S exitoso
662,3/1/2022,9:2:7,Arranque remoto CILA2S exitoso
661,3/1/2022,9:2:6,Start
660,3/1/2022,9:1:50,Cambio de referencia remota a 60 Hz
659,3/1/2022,9:1:47,Modo de control: Remoto
658,3/1/2022,9:1:18,Admin Loged
657,3/1/2022,9:0:1,Parada remota CILA2S exitosa
656,3/1/2022,9:0:1,Parada remota CILA2S fallida
655,3/1/2022,9:0:1,Parada remota CILA2S fallida
654,3/1/2022,9:0:1,Parada remota CILA2S exitosa
653,3/1/2022,9:0:0,Parada remota CILA2S fallida
652,3/1/2022,9:0:0,Parada remota CILA2S exitosa
651,3/1/2022,9:0:0,Intento de parada remota bloqueada
650,3/1/2022,8:59:59,Stop_ESD
649,2/4/2022,10:35:36,Admin Loged
648,2/4/2022,10:27:44,Parada remota CILA2S exitosa
647,2/4/2022,10:27:43,Stop
646,2/4/2022,10:27:43,Intento de parada remota bloqueada
645,2/4/2022,10:27:38,Falla de C2S: 4
644,2/4/2022,10:16:23,Cambio de rampas: Aceleración: 30 Desaceleración: 30
643,2/4/2022,10:11:9,Modo de control: Local
642,2/4/2022,10:9:42,Admin Loged
641,2/4/2022,10:3:58,Cambio de referencia remota a 0 Hz
640,2/4/2022,10:3:57,Parada remota CILA2S fallida
639,2/4/2022,10:3:53,Parada remota CILA2S fallida
638,2/4/2022,10:3:53,Parada remota CILA2S fallida
637,2/4/2022,10:3:52,Stop_ESD
636,1/12/2022,9:27:5,Parada remota CILA2S exitosa
635,1/12/2022,9:27:5,Parada remota CILA2S exitosa
634,1/12/2022,9:27:4,Stop
633,1/12/2022,9:25:6,Cambio de referencia remota a 60 Hz
632,1/12/2022,9:24:28,Arranque remoto CILA2S exitoso
631,1/12/2022,9:24:27,Arranque remoto CILA2S exitoso
630,1/12/2022,9:24:27,Start
629,1/12/2022,9:22:38,Parada remota CILA2S exitosa
628,1/12/2022,9:22:38,Parada remota CILA2S exitosa
627,1/12/2022,9:22:37,Stop
626,1/12/2022,9:22:37,Parada local CILA2S exitosa
625,1/12/2022,9:22:23,Arranque remoto CILA2S exitoso
624,1/12/2022,9:22:23,Arranque remoto CILA2S exitoso
623,1/12/2022,9:22:22,Start
622,1/12/2022,9:21:59,Modo de control: Remoto
621,1/12/2022,9:17:25,Parada local CILA2S exitosa
620,1/12/2022,9:17:23,Modo de control: Local
619,1/12/2022,9:17:15,Arranque remoto CILA2S exitoso
618,1/12/2022,9:17:15,Arranque remoto CILA2S exitoso
617,1/12/2022,9:17:14,Start
616,1/12/2022,9:17:11,Cambio de referencia remota a 45 Hz
615,1/12/2022,9:17:10,Modo de control: Remoto
614,1/12/2022,9:16:38,Admin Loged
613,1/12/2022,9:15:45,Modo de control: Local
612,1/12/2022,9:15:29,Parada local CILA2S exitosa
611,1/12/2022,9:15:29,Parada local CILA2S fallida
610,1/12/2022,9:15:29,Parada local CILA2S exitosa
609,1/12/2022,9:15:28,Parada local CILA2S fallida
608,1/12/2022,9:15:28,Parada local CILA2S exitosa
607,1/12/2022,9:15:28,Parada local CILA2S fallida
606,1/12/2022,9:15:27,Parada local CILA2S exitosa
605,1/12/2022,9:15:27,Parada local CILA2S fallida
604,1/12/2022,9:15:26,Parada local CILA2S exitosa
603,1/12/2022,9:15:26,Parada local CILA2S fallida
602,1/12/2022,9:15:26,Parada local CILA2S exitosa
601,1/12/2022,9:15:26,Parada local CILA2S fallida
600,1/12/2022,9:15:26,Parada local CILA2S exitosa
599,1/12/2022,9:15:26,Parada local CILA2S fallida
598,1/12/2022,9:15:25,Parada local CILA2S exitosa
597,1/12/2022,9:15:25,Parada local CILA2S fallida
596,1/12/2022,9:15:25,Parada local CILA2S exitosa
595,1/12/2022,9:15:25,Parada local CILA2S exitosa
594,1/12/2022,9:15:25,Parada local CILA2S fallida
593,1/12/2022,9:15:14,Cambio de referencia remota a 60 Hz
592,1/12/2022,9:15:9,Cambio de referencia remota a 0 Hz
591,1/12/2022,9:14:56,Cambio de referencia remota a 60 Hz
590,1/12/2022,9:14:54,Cambio de referencia remota a 0 Hz
589,1/12/2022,9:14:49,Cambio de referencia remota a 60 Hz
588,1/12/2022,9:14:41,Cambio de referencia remota a 0 Hz
587,1/12/2022,9:14:31,Cambio de referencia remota a 60 Hz
586,1/12/2022,9:14:24,Cambio de referencia remota a 0 Hz
585,1/12/2022,9:14:21,Parada local CILA2S fallida
584,1/12/2022,9:14:21,Parada local CILA2S exitosa
583,1/12/2022,9:14:21,Parada local CILA2S fallida
582,1/12/2022,9:14:21,Parada local CILA2S exitosa
581,1/12/2022,9:14:21,Parada local CILA2S fallida
580,1/12/2022,9:14:21,Parada local CILA2S exitosa
579,1/12/2022,9:14:21,Parada local CILA2S fallida
578,1/12/2022,9:14:21,Parada local CILA2S exitosa
577,1/12/2022,9:14:21,Parada local CILA2S fallida
576,1/12/2022,9:14:20,Parada local CILA2S exitosa
575,1/12/2022,9:14:20,Parada local CILA2S exitosa
574,1/12/2022,9:14:20,Parada local CILA2S exitosa
573,1/12/2022,9:14:19,Parada local CILA2S exitosa
572,1/12/2022,9:14:19,Parada local CILA2S fallida
571,1/12/2022,9:14:19,Cambio de referencia remota a 60 Hz
570,1/12/2022,9:14:19,Parada local CILA2S exitosa
569,1/12/2022,9:14:19,Parada local CILA2S fallida
568,1/12/2022,9:14:16,Cambio de referencia remota a 0 Hz
567,1/12/2022,9:14:13,Modo de control: Remoto
566,1/12/2022,9:13:49,Cambio de referencia remota a 60 Hz
565,1/12/2022,9:13:46,Cambio de referencia remota a 0 Hz
564,1/12/2022,9:13:21,Cambio de referencia remota a 60 Hz
563,1/12/2022,9:13:14,Cambio de referencia remota a 0 Hz
562,1/12/2022,9:13:4,Cambio de referencia remota a 60 Hz
561,1/12/2022,9:13:1,Cambio de referencia remota a 0 Hz
560,1/12/2022,9:12:56,Cambio de referencia remota a 60 Hz
559,1/12/2022,9:12:46,Cambio de referencia remota a 0 Hz
558,1/12/2022,9:12:33,Cambio de referencia remota a 60 Hz
557,1/12/2022,9:12:26,Cambio de referencia remota a 0 Hz
556,1/12/2022,9:12:23,Cambio de referencia remota a 60 Hz
555,1/12/2022,9:12:21,Cambio de referencia remota a 0 Hz
554,1/12/2022,9:12:18,Cambio de referencia remota a 60 Hz
553,1/12/2022,9:12:8,Cambio de referencia remota a 0 Hz
552,1/12/2022,9:11:56,Cambio de referencia remota a 60 Hz
551,1/12/2022,9:11:51,Cambio de referencia remota a 0 Hz
550,1/12/2022,9:11:46,Cambio de referencia remota a 60 Hz
549,1/12/2022,9:9:14,Arranque remoto CILA2S fallido
548,1/12/2022,9:9:13,Arranque remoto CILA2S fallido
547,1/12/2022,9:9:13,Start
546,1/12/2022,8:6:1,Cambio de referencia remota a 0 Hz
545,1/12/2022,8:5:58,Parada remota CILA2S fallida
544,1/12/2022,8:5:58,Parada remota CILA2S fallida
543,1/12/2022,8:5:58,Parada remota CILA2S fallida
542,1/12/2022,8:5:58,Stop_ESD
541,1/11/2022,16:11:37,Cambio de referencia remota a 60 Hz
540,1/11/2022,16:11:35,Cambio de referencia remota a 57 Hz
539,1/11/2022,15:38:21,Cambio de referencia remota a 60 Hz
538,1/11/2022,15:38:17,Cambio de referencia remota a 58 Hz
537,1/11/2022,15:30:13,Cambio de referencia remota a 60 Hz
536,1/11/2022,15:30:11,Cambio de referencia remota a 59 Hz
535,1/11/2022,15:28:47,Cambio de referencia remota a 60 Hz
534,1/11/2022,15:28:47,Parada remota CILA2S exitosa
533,1/11/2022,15:28:47,Parada remota CILA2S fallida
532,1/11/2022,15:28:46,Parada remota CILA2S fallida
531,1/11/2022,15:28:46,Parada remota CILA2S fallida
530,1/11/2022,15:28:46,Parada remota CILA2S exitosa
529,1/11/2022,15:28:46,Parada remota CILA2S fallida
528,1/11/2022,15:28:46,Parada remota CILA2S exitosa
527,1/11/2022,15:28:45,Stop_ESD
526,12/16/2021,12:37:44,Cambio de referencia remota a 0 Hz
525,12/16/2021,12:37:42,Parada remota CILA2S fallida
524,12/16/2021,12:37:42,Parada remota CILA2S fallida
523,12/16/2021,12:37:41,Parada remota CILA2S fallida
522,12/16/2021,12:37:41,Stop_ESD
521,12/16/2021,11:5:40,Parada remota CILA2S exitosa
520,12/16/2021,11:5:40,Parada remota CILA2S exitosa
519,12/16/2021,11:5:39,Stop
518,12/16/2021,11:5:35,Falla de C2S: 4
517,12/16/2021,11:4:7,Parada remota CILA2S exitosa
516,12/16/2021,11:4:7,Parada remota CILA2S exitosa
515,12/16/2021,11:4:7,Stop
514,12/16/2021,10:42:25,Cambio de referencia remota a 60 Hz
513,12/16/2021,10:40:15,Cambio de referencia remota a 50 Hz
512,12/16/2021,10:38:54,Arranque remoto CILA2S exitoso
511,12/16/2021,10:38:54,Arranque remoto CILA2S exitoso
510,12/16/2021,10:38:52,Start
509,12/16/2021,10:38:52,Cambio de referencia remota a 40 Hz
508,12/16/2021,10:36:13,Cambio de referencia remota a 60 Hz
507,12/16/2021,10:36:10,Cambio de referencia remota a 59 Hz
506,12/16/2021,10:35:45,Cambio de referencia remota a 60 Hz
505,12/16/2021,10:35:42,Cambio de referencia remota a 59 Hz
504,12/16/2021,10:34:58,Cambio de referencia remota a 60 Hz
503,12/16/2021,10:34:57,Cambio de referencia remota a 58 Hz
502,12/16/2021,10:34:51,Cambio de referencia remota a 60 Hz
501,12/16/2021,10:34:50,Parada remota CILA2S exitosa
500,12/16/2021,10:34:50,Parada remota CILA2S fallida
499,12/16/2021,10:34:50,Parada remota CILA2S exitosa
498,12/16/2021,10:34:50,Parada remota CILA2S fallida
497,12/16/2021,10:34:50,Parada remota CILA2S exitosa
496,12/16/2021,10:34:49,Parada remota CILA2S fallida
495,12/16/2021,10:34:49,Parada remota CILA2S fallida
494,12/16/2021,10:34:48,Stop_ESD
493,12/16/2021,8:8:6,Parada remota CILA2S exitosa
492,12/16/2021,8:8:6,Parada remota CILA2S exitosa
491,12/16/2021,8:8:6,Stop
490,12/16/2021,8:8:3,Falla de C2S: 4
489,12/16/2021,8:7:57,Cambio de referencia remota a 60 Hz
488,12/16/2021,8:7:52,Cambio de referencia remota a 59 Hz
487,12/16/2021,8:7:40,Cambio de referencia remota a 60 Hz
486,12/16/2021,8:7:25,Cambio de referencia remota a 59 Hz
485,12/16/2021,8:7:9,Parada remota CILA2S exitosa
484,12/16/2021,8:7:9,Parada remota CILA2S exitosa
483,12/16/2021,8:7:8,Stop
482,12/16/2021,8:7:2,Cambio de referencia remota a 60 Hz
481,12/16/2021,8:6:52,Cambio de referencia remota a 59 Hz
480,12/16/2021,8:6:50,Cambio de referencia remota a 60 Hz
479,12/16/2021,8:6:47,Cambio de referencia remota a 59 Hz
478,12/16/2021,8:6:32,Cambio de referencia remota a 60 Hz
477,12/16/2021,8:6:17,Cambio de referencia remota a 59 Hz
476,12/16/2021,8:5:42,Cambio de referencia remota a 60 Hz
475,12/16/2021,8:5:35,Cambio de referencia remota a 59 Hz
474,12/16/2021,8:5:22,Cambio de referencia remota a 60 Hz
473,12/16/2021,8:5:20,Cambio de referencia remota a 59 Hz
472,12/16/2021,8:5:15,Cambio de referencia remota a 60 Hz
471,12/16/2021,8:5:10,Cambio de referencia remota a 59 Hz
470,12/16/2021,8:4:45,Cambio de referencia remota a 60 Hz
469,12/16/2021,8:4:27,Cambio de referencia remota a 59 Hz
468,12/16/2021,8:4:15,Cambio de referencia remota a 60 Hz
467,12/16/2021,8:3:42,Cambio de referencia remota a 59 Hz
466,12/16/2021,7:56:12,Cambio de referencia remota a 60 Hz
465,12/16/2021,7:45:17,Cambio de referencia remota a 50 Hz
464,12/16/2021,7:37:22,Cambio de referencia remota a 40 Hz
463,12/16/2021,7:34:9,Arranque remoto CILA2S exitoso
462,12/16/2021,7:34:9,Arranque remoto CILA2S exitoso
461,12/16/2021,7:34:7,Start
460,12/16/2021,7:33:37,Cambio de referencia remota a 30 Hz
459,12/16/2021,7:33:27,Cambio de referencia remota a 0 Hz
458,12/16/2021,7:33:25,Cambio de referencia remota a 60 Hz
457,12/16/2021,7:33:22,Arranque remoto CILA2S exitoso
456,12/16/2021,7:33:22,Arranque remoto CILA2S fallido
455,12/16/2021,7:33:22,Arranque remoto CILA2S exitoso
454,12/16/2021,7:33:22,Arranque remoto CILA2S fallido
453,12/16/2021,7:33:20,Arranque remoto CILA2S exitoso
452,12/16/2021,7:33:20,Arranque remoto CILA2S fallido
451,12/16/2021,7:33:20,Arranque remoto CILA2S exitoso
450,12/16/2021,7:33:19,Arranque remoto CILA2S fallido
449,12/16/2021,7:33:19,Arranque remoto CILA2S exitoso
448,12/16/2021,7:33:19,Arranque remoto CILA2S fallido
447,12/16/2021,7:33:19,Arranque remoto CILA2S exitoso
446,12/16/2021,7:33:19,Arranque remoto CILA2S fallido
445,12/16/2021,7:33:19,Arranque remoto CILA2S exitoso
444,12/16/2021,7:33:18,Arranque remoto CILA2S exitoso
443,12/16/2021,7:33:18,Arranque remoto CILA2S exitoso
442,12/16/2021,7:33:18,Arranque remoto CILA2S fallido
441,12/16/2021,7:33:18,Arranque remoto CILA2S exitoso
440,12/16/2021,7:33:17,Cambio de referencia remota a 0 Hz
439,12/16/2021,7:33:17,Start
438,12/16/2021,7:33:9,Cambio de referencia remota a 60 Hz
437,12/16/2021,7:33:2,Cambio de referencia remota a 0 Hz
436,12/16/2021,7:32:59,Cambio de referencia remota a 60 Hz
435,12/16/2021,7:32:57,Cambio de referencia remota a 0 Hz
434,12/16/2021,7:32:34,Cambio de referencia remota a 60 Hz
433,12/16/2021,7:32:29,Cambio de referencia remota a 0 Hz
432,12/16/2021,7:32:2,Cambio de referencia remota a 60 Hz
431,12/16/2021,7:31:57,Cambio de referencia remota a 0 Hz
430,12/16/2021,7:31:34,Cambio de referencia remota a 60 Hz
429,12/16/2021,7:31:32,Cambio de referencia remota a 0 Hz
428,12/16/2021,7:31:22,Cambio de referencia remota a 60 Hz
427,12/16/2021,7:31:17,Cambio de referencia remota a 0 Hz
426,12/16/2021,7:31:12,Cambio de referencia remota a 60 Hz
425,12/16/2021,7:30:57,Cambio de referencia remota a 0 Hz
424,12/16/2021,7:30:54,Cambio de referencia remota a 60 Hz
423,12/16/2021,6:42:8,Parada remota CILA2S fallida
422,12/16/2021,6:42:7,Parada remota CILA2S fallida
421,12/16/2021,6:42:7,Cambio de referencia remota a 0 Hz
420,12/16/2021,6:42:7,Parada remota CILA2S fallida
419,12/16/2021,6:42:6,Stop_ESD
418,12/14/2021,8:45:15,Cambio de referencia remota a 0 Hz
417,12/14/2021,8:45:13,Parada remota CILA2S fallida
416,12/14/2021,8:45:13,Parada remota CILA2S fallida
415,12/14/2021,8:45:12,Parada remota CILA2S fallida
414,12/14/2021,8:45:12,Stop_ESD
413,12/13/2021,18:12:4,Parada remota CILA2S exitosa
412,12/13/2021,18:12:4,Parada remota CILA2S exitosa
411,12/13/2021,18:12:3,Stop
410,12/13/2021,18:12:0,Falla de C2S: 4
409,12/13/2021,18:10:35,Parada local CILA2S exitosa
408,12/13/2021,18:5:28,Admin Loged
407,12/13/2021,18:1:7,Cambio de referencia remota a 60 Hz
406,12/13/2021,17:59:52,Cambio de referencia remota a 55 Hz
405,12/13/2021,17:59:50,Cambio de referencia remota a 54 Hz
404,12/13/2021,17:51:50,Cambio de referencia remota a 55 Hz
403,12/13/2021,17:51:47,Cambio de referencia remota a 54 Hz
402,12/13/2021,17:45:2,Cambio de referencia remota a 55 Hz
401,12/13/2021,17:44:42,Cambio de referencia remota a 56 Hz
400,12/13/2021,17:43:54,Cambio de referencia remota a 55 Hz
399,12/13/2021,17:40:12,Admin Loged
398,12/13/2021,17:31:20,Cambio de referencia remota a 50 Hz
397,12/13/2021,17:31:17,Cambio de referencia remota a 48 Hz
396,12/13/2021,17:30:24,Cambio de referencia remota a 50 Hz
395,12/13/2021,17:30:22,Cambio de referencia remota a 46 Hz
394,12/13/2021,17:20:10,Cambio de referencia remota a 50 Hz
393,12/13/2021,17:20:8,Cambio de referencia remota a 51 Hz
392,12/13/2021,17:14:27,Cambio de referencia remota a 50 Hz
391,12/13/2021,17:7:35,Cambio de referencia remota a 45 Hz
390,12/13/2021,17:7:26,Cambio de referencia remota a 48 Hz
389,12/13/2021,17:7:20,Cambio de referencia remota a 45 Hz
388,12/13/2021,17:7:18,Cambio de referencia remota a 42 Hz
387,12/13/2021,17:7:3,Cambio de referencia remota a 45 Hz
386,12/13/2021,17:6:58,Cambio de referencia remota a 43 Hz
385,12/13/2021,17:6:40,Cambio de referencia remota a 45 Hz
384,12/13/2021,17:6:40,Modo de control: Remoto
383,12/13/2021,17:2:21,Cambio de velocidad exitoso a 45 Hz
382,12/13/2021,17:2:10,Admin Loged
381,12/13/2021,16:43:40,Cambio de velocidad exitoso a 40 Hz
380,12/13/2021,16:43:23,Admin Loged
379,12/13/2021,16:26:50,Cambio de velocidad exitoso a 37 Hz
378,12/13/2021,16:26:35,Admin Loged
377,12/13/2021,16:20:10,Modo de control: Local
376,12/13/2021,16:18:40,Cambio de referencia remota a 35 Hz
375,12/13/2021,16:17:57,Cambio de referencia remota a 34 Hz
374,12/13/2021,16:17:8,Modo de control: Remoto
373,12/13/2021,16:15:36,Cambio de velocidad exitoso a 35 Hz
372,12/13/2021,16:15:29,Modo de control: Local
371,12/13/2021,16:15:15,Cambio de referencia remota a 32 Hz
370,12/13/2021,16:15:12,Cambio de referencia remota a 35 Hz
369,12/13/2021,16:15:7,Modo de control: Remoto
368,12/13/2021,16:15:0,Cambio de referencia remota a 32 Hz
367,12/13/2021,16:14:57,Cambio de referencia remota a 28 Hz
366,12/13/2021,16:14:51,Modo de control: Remoto
365,12/13/2021,16:13:51,Cambio de velocidad exitoso a 35 Hz
364,12/13/2021,16:13:49,Modo de control: Local
363,12/13/2021,16:13:47,Cambio de referencia remota a 32 Hz
362,12/13/2021,16:13:45,Cambio de referencia remota a 35 Hz
361,12/13/2021,16:13:32,Cambio de referencia remota a 32 Hz
360,12/13/2021,16:13:30,Cambio de referencia remota a 28 Hz
359,12/13/2021,16:13:25,Cambio de referencia remota a 32 Hz
358,12/13/2021,16:13:24,Modo de control: Remoto
357,12/13/2021,16:3:50,Cambio de velocidad exitoso a 35 Hz
356,12/13/2021,16:3:29,Cambio de velocidad exitoso a 33 Hz
355,12/13/2021,16:3:13,Modo de control: Local
354,12/13/2021,16:3:12,Cambio de referencia remota a 34 Hz
353,12/13/2021,16:3:4,Admin Loged
352,12/13/2021,16:2:27,Cambio de referencia remota a 32 Hz
351,12/13/2021,16:2:25,Cambio de referencia remota a 30 Hz
350,12/13/2021,16:2:17,Cambio de referencia remota a 32 Hz
349,12/13/2021,16:2:15,Cambio de referencia remota a 28 Hz
348,12/13/2021,15:56:28,Cambio de velocidad exitoso a 35 Hz
347,12/13/2021,15:52:17,Cambio de velocidad exitoso a 33 Hz
